name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
wayanad,2024-09-18,31.2,24,26.8,36,24,28.2,23,81.5,0.1,100,4.17,rain,0,0,33.5,16.6,280.8,1008.1,31.6,6,261.3,22.5,8,10,2024-09-18T06:14:55,2024-09-18T18:24:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-19,31.3,23,26.7,37,23,28.4,23.1,82,1.3,100,16.67,rain,0,0,33.5,18.4,274.1,1008.3,31.8,5.8,239.8,20.8,8,10,2024-09-19T06:14:53,2024-09-19T18:23:47,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-20,30.5,23,26.4,35.1,23,28,23.1,83.1,0.9,100,16.67,rain,0,0,31.3,18.4,270,1008.6,42.1,6,219.8,18.9,8,10,2024-09-20T06:14:51,2024-09-20T18:23:06,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-21,31.4,23,26.6,36.5,23,28.1,23,82.2,5,100,4.17,rain,0,0,36,18.4,293.1,1008.9,41.6,6.1,199.7,17.3,8,10,2024-09-21T06:14:49,2024-09-21T18:22:25,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-22,30.7,23.6,27.1,36.6,23.6,29.1,23.1,79.9,2.2,100,20.83,rain,0,0,34.2,18.4,284.7,1008,64.7,6.5,184.9,15.9,8,10,2024-09-22T06:14:47,2024-09-22T18:21:45,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,remote"
wayanad,2024-09-23,30.4,23,25.9,36.5,23,27.1,23.1,85.1,8,100,8.33,rain,0,0,39.2,22.3,272.1,1007.8,75.8,6.6,144.3,12.7,7,10,2024-09-23T06:14:45,2024-09-23T18:21:04,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,remote,43317099999"
wayanad,2024-09-24,28.4,22,25.1,32.5,22,25.7,23,88.9,10,100,8.33,rain,0,0,41,20.5,277.3,1007.5,89.9,4.9,174.7,15.2,9,10,2024-09-24T06:14:44,2024-09-24T18:20:24,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-25,30.2,23,26.1,36,23,27.8,23.3,85.2,3.7,100,41.67,rain,0,0,44.6,18.4,291.4,1007.4,65,5.2,173.6,15.1,6,10,2024-09-25T06:14:42,2024-09-25T18:19:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-26,30.3,24,26.1,35.8,24,27.4,23.4,85.7,6,100,4.17,rain,0,0,37.1,22.3,291.7,1007.6,78.6,5.6,193.5,16.8,7,10,2024-09-26T06:14:41,2024-09-26T18:19:04,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-27,32.4,23,26.9,40.6,23,28.7,23.3,81.5,1.9,100,29.17,rain,0,0,37.4,24.1,287.9,1009.2,49.9,5.9,208,18,7,10,2024-09-27T06:14:40,2024-09-27T18:18:24,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-28,31.7,24,27,38.3,24,29.2,23.6,82.5,1.7,100,16.67,rain,0,0,24.5,18.4,289.9,1009.1,58.4,6.2,208.3,18.1,9,60,2024-09-28T06:14:39,2024-09-28T18:17:45,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-29,31.8,25,27.4,39.9,25,30,24.6,85.2,3.3,100,29.17,rain,0,0,29.2,14.1,242.1,1009.1,80.9,5.3,197.7,17,8,60,2024-09-29T06:14:38,2024-09-29T18:17:05,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-30,32.4,23,27,40.8,23,29.5,24,84.6,40,100,4.17,rain,0,0,27.7,14.8,211.6,1009.1,66.3,5.6,230.5,19.8,9,75,2024-09-30T06:14:38,2024-09-30T18:16:26,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-01,31.1,24,27.1,38.8,24,29.3,24.4,85.8,5.9,100,37.5,rain,0,0,22.7,18.4,175.9,1008.1,63.6,5.3,217.5,18.8,8,60,2024-10-01T06:14:37,2024-10-01T18:15:47,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-02,31.4,24,27.2,38.2,24,30.2,24.6,86.3,4,100,29.17,rain,0,0,11.9,13,203,1009.5,62.9,5.5,267.2,23.1,9,60,2024-10-02T06:14:38,2024-10-02T18:15:09,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-03,30.4,25,27.4,36.6,25,30,24.5,84.5,3,100,4.17,rain,0,0,28.1,16.6,181.7,1009.8,62.9,5.5,181.6,15.9,7,60,2024-10-03T06:14:38,2024-10-03T18:14:31,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-04,30.4,24,26.5,37.5,24,28.8,24.7,90.3,2,100,4.17,rain,0,0,27,16.6,209.9,1009.8,66.8,5.8,174.5,15,7,60,2024-10-04T06:14:38,2024-10-04T18:13:53,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-05,31.2,23,26.4,36.5,23,28,23.6,85.3,0.1,100,4.17,rain,0,0,9.4,14.8,241.1,1009.6,84.5,5.6,129,11,7,60,2024-10-05T06:14:39,2024-10-05T18:13:16,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-06,32,23,25.5,37.9,23,26.7,23.1,87.6,1,100,4.17,rain,0,0,16.6,15.4,95.2,1009.4,81.9,5,155.3,13.5,6,60,2024-10-06T06:14:41,2024-10-06T18:12:39,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-07,30.2,23,25.7,36.5,23,27.2,23.6,89.1,31,100,8.33,rain,0,0,24.1,16.1,134.6,1010,76.1,4.9,152.1,13,6,60,2024-10-07T06:14:42,2024-10-07T18:12:02,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-08,30.3,23,26.1,35.6,23,27.9,23.5,86.4,63,100,8.33,rain,0,0,26.3,14.8,153.6,1010.2,88.8,5.1,149.9,12.9,6,30,2024-10-08T06:14:44,2024-10-08T18:11:26,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-09,31.1,23.8,25.7,36.4,23.8,26.6,23.5,88.8,32,100,12.5,rain,0,0,37.8,22.3,124.4,1008.8,71,5.4,147.5,12.9,6,30,2024-10-09T06:14:47,2024-10-09T18:10:51,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-10,28,23,24.7,31.3,23,25,23.3,92.4,16,100,16.67,rain,0,0,28.4,13,146.8,1008.3,88.7,5,78,6.7,4,10,2024-10-10T06:14:50,2024-10-10T18:10:16,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-11,30,22,25.5,35.5,22,26.7,23.5,89.1,11,100,8.33,rain,0,0,28.8,24.1,165.3,1007.7,73.4,5.2,194.6,16.8,7,30,2024-10-11T06:14:53,2024-10-11T18:09:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-12,26.2,22.5,24.2,26.2,22.5,24.2,23.5,96.2,39,100,16.67,rain,0,0,29.5,16.6,194,1008.7,84.6,4.1,64.9,5.6,4,30,2024-10-12T06:14:56,2024-10-12T18:09:07,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-13,28,23.7,25.2,31.9,23.7,25.7,24.1,94,5,100,8.33,rain,0,0,12.6,14.8,177.3,1009.2,90.3,4.1,153.4,13.1,7,30,2024-10-13T06:15:00,2024-10-13T18:08:34,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-14,29,18.9,24.9,33.5,18.9,25.9,23.3,91.2,13,100,4.17,rain,0,0,20.2,11.2,4.2,1009.3,89.3,4.8,93.6,7.9,4,10,2024-10-14T06:15:05,2024-10-14T18:08:01,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,remote,43317099999"
wayanad,2024-10-15,28.8,23,24.8,33.1,23,25.6,23.4,92.3,9.2,100,66.67,rain,0,0,16.6,14.8,343.3,1009.1,90,4.4,69.2,6.1,3,10,2024-10-15T06:15:10,2024-10-15T18:07:29,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-16,26,20.6,24.1,26,20.6,24.1,23.2,95.3,51.3,100,12.5,rain,0,0,21.2,13,286.8,1009,89,5.5,81.6,7,3,10,2024-10-16T06:15:16,2024-10-16T18:06:57,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42705599999,VOCL,43314099999,remote,43317099999"
wayanad,2024-10-17,27.2,22.8,24.5,31.2,22.8,24.6,24,97.1,16.7,100,8.33,rain,0,0,34.2,11.2,55.5,1008.5,77.7,4.3,155.8,13.4,6,30,2024-10-17T06:15:22,2024-10-17T18:06:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-18,31.3,21,26.1,35.9,21,28,22.8,83.6,1.9,100,41.67,rain,0,0,26.3,14.8,226.9,1008.9,65.1,5.1,178,15.5,7,30,2024-10-18T06:15:28,2024-10-18T18:05:56,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-19,31.7,24,26.6,38,24,28.2,24,86.5,1,100,25,rain,0,0,16.9,14.8,229.2,1009.9,72.3,5.2,117.5,10.2,5,30,2024-10-19T06:15:35,2024-10-19T18:05:27,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-20,31.4,24,26.6,38.3,24,28.6,24.1,87.1,7.8,100,37.5,rain,0,0,19.4,18.4,278.7,1010.2,73.8,5.6,185.5,16,7,60,2024-10-20T06:15:43,2024-10-20T18:04:58,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-21,30,24,26.3,35.6,24,27.9,24.3,89.1,8,100,4.17,rain,0,0,10.1,13.1,155.2,1010.5,86.1,5.6,241.7,20.8,9,60,2024-10-21T06:15:51,2024-10-21T18:04:30,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-22,31.1,24,26.9,37.8,24,29.5,24.2,86.1,8.7,100,29.17,rain,0,0,23,14.8,245.2,1010.4,67.8,6.7,206.3,17.9,8,60,2024-10-22T06:16:00,2024-10-22T18:04:03,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,remote,43317099999"
wayanad,2024-10-23,32,23,27.3,38.6,23,29.9,23.8,82.2,5.4,100,45.83,rain,0,0,19.8,14.8,126.2,1010,72.2,5.8,186,16.1,7,60,2024-10-23T06:16:09,2024-10-23T18:03:36,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-24,30.8,23,25.9,36.5,23,27.4,23.6,88.1,5,100,8.33,rain,0,0,25.2,14.8,124.6,1010.2,78.1,5.4,195.3,16.9,8,30,2024-10-24T06:16:19,2024-10-24T18:03:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-25,30.5,23,25.7,36.2,23,27,23.6,89.7,1.1,100,16.67,rain,0,0,23.8,15,96.3,1010.2,73.9,5.8,203.9,17.8,8,30,2024-10-25T06:16:30,2024-10-25T18:02:46,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-26,30.4,23,26.5,35.3,23,28.6,23.7,85.7,0.8,100,4.17,rain,0,0,23,16.6,223.6,1010.3,59.4,5.6,228.4,19.8,8,10,2024-10-26T06:16:41,2024-10-26T18:02:22,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-27,31,22,26.3,36.3,22,28.2,23.4,85.4,0.5,100,20.83,rain,0,0,26.3,14.8,232.1,1009.2,42,5.7,233.4,20.3,8,10,2024-10-27T06:16:53,2024-10-27T18:01:59,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-28,31.8,24,27.1,36.2,24,29.2,23.4,81.4,0.3,100,12.5,rain,0,0,14.4,16.6,237.7,1008.6,36.6,4.3,280.3,24.2,10,10,2024-10-28T06:17:05,2024-10-28T18:01:37,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43316099999,43314099999,43317099999"
wayanad,2024-10-29,31.2,23,26.7,37.2,23,29.1,23.7,84.5,0.6,100,16.67,rain,0,0,25.2,16.6,265.1,1009.5,44.1,4.6,215.5,18.6,9,10,2024-10-29T06:17:18,2024-10-29T18:01:16,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-10-30,32.5,23,27.2,37.7,23,29.1,23.2,80.7,0.5,100,16.67,rain,0,0,20.5,14.8,292.4,1009.8,35.1,5.4,217,18.9,8,30,2024-10-30T06:17:32,2024-10-30T18:00:56,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,remote,43317099999"
wayanad,2024-10-31,32.7,23.1,27.5,39.4,23.1,30.3,24,82.8,1,100,25,rain,0,0,19.8,14.8,281.3,1010,38,4.2,207.1,17.9,8,30,2024-10-31T06:17:47,2024-10-31T18:00:36,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-01,31.9,23,26.7,36.5,23,28.5,23.9,85.7,12.6,100,33.33,rain,0,0,23.4,18.4,347.4,1011.1,63.8,4.4,178.3,15.3,7,60,2024-11-01T06:18:02,2024-11-01T18:00:18,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-02,31.8,21,25.7,38.8,21,27.3,23.8,90.1,0.2,100,4.17,rain,0,0,24.8,40.7,50.2,1011.2,63.4,4.2,201.4,17.2,8,30,2024-11-02T06:18:17,2024-11-02T18:00:01,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-03,31,23,25.6,36.5,23,27,23.3,87.8,9.7,100,45.83,rain,0,0,22.3,14.8,92.8,1010.9,72.4,5.3,142.6,12.2,7,60,2024-11-03T06:18:34,2024-11-03T17:59:44,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-04,31,23,25.6,37.5,23,26.5,23.6,89.4,5.6,100,33.33,rain,0,0,25.6,11.2,73.5,1010.5,75.4,5.4,184.2,16,8,30,2024-11-04T06:18:51,2024-11-04T17:59:29,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-05,31.3,23,25.8,36.3,23,26.9,23.7,89.4,3.3,100,12.5,rain,0,0,34.2,14.8,65.8,1010.8,70.6,5.2,200.7,17.2,8,30,2024-11-05T06:19:08,2024-11-05T17:59:15,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-06,30.7,23,26.4,35.8,23,28.6,23.6,85.1,0.2,100,8.33,rain,0,0,23.4,14.8,209.5,1011,38.4,5.6,243.5,21,9,10,2024-11-06T06:19:27,2024-11-06T17:59:01,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-07,33.9,23,27.4,42.3,23,30.2,23.8,82.1,0.8,100,12.5,rain,0,0,32.4,13,21.9,1010.3,31.6,4.3,149.7,12.9,6,60,2024-11-07T06:19:46,2024-11-07T17:58:49,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-08,32.2,25,27,39.7,25,28.9,24.5,87.3,1.6,100,12.5,rain,0,0,27.4,22.3,238.3,1010.2,65.9,4.3,192.7,16.7,7,10,2024-11-08T06:20:05,2024-11-08T17:58:38,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-09,32.2,24,27.2,38.9,24,30,24.2,84.9,0.1,100,4.17,rain,0,0,32.8,13,111.8,1010.3,52.4,5.4,220.6,18.9,8,10,2024-11-09T06:20:25,2024-11-09T17:58:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-10,32.1,24,27.2,39.1,24,29.3,23.9,83.4,0.3,100,8.33,rain,0,0,34.9,14.8,315.9,1010.3,35,5.2,262.8,22.7,9,10,2024-11-10T06:20:46,2024-11-10T17:58:19,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-11,31.2,24,26.4,36.3,24,27.8,23.5,85.8,0.4,100,12.5,rain,0,0,35.6,16.6,167.1,1009.4,49.9,5.3,221.6,19,8,10,2024-11-11T06:21:08,2024-11-11T17:58:11,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-12,31.2,23,26.6,38.1,23,29.2,24.1,87.1,0.2,100,8.33,rain,0,0,23.4,14.8,144.2,1008.8,53.6,4.4,196.1,16.8,8,30,2024-11-12T06:21:30,2024-11-12T17:58:04,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-13,32.5,24,27.6,39.4,24,30.7,24.4,84.1,0.9,100,20.83,rain,0,0,24.5,11.2,84.3,1007.3,59.9,4,182.5,15.8,7,60,2024-11-13T06:21:53,2024-11-13T17:57:58,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-14,31.9,24,27.6,38.3,24,29.9,23.4,78.9,0.5,100,4.17,rain,0,0,23.4,11.2,148.9,1009,70.5,5.6,145.1,12.7,6,60,2024-11-14T06:22:16,2024-11-14T17:57:53,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-15,31.5,23,26.5,38.2,23,28.3,23.8,86.4,63,100,8.33,rain,0,0,26.6,14.8,39.4,1009.8,64.1,5.5,151.9,13.2,7,60,2024-11-15T06:22:40,2024-11-15T17:57:50,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-16,31.4,23,26.1,37.6,23,27.6,23.9,88.6,29,100,4.17,rain,0,0,36,14.8,72.1,1009,67,5.4,142.7,12.2,6,60,2024-11-16T06:23:05,2024-11-16T17:57:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-17,32.7,24,26.9,39.6,24,28.9,24.1,86,0.8,100,4.17,rain,0,0,33.5,16.6,132,1008.6,62.6,5.6,169.7,14.6,8,30,2024-11-17T06:23:30,2024-11-17T17:57:46,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-18,32,23,27,36.7,23,29,23.5,82.8,0,0,0,,0,0,41.8,13,85.6,1009.2,50.1,5.6,211.2,18.2,8,10,2024-11-18T06:23:56,2024-11-18T17:57:46,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999"
wayanad,2024-11-19,31,24,27.3,36.1,24,29.8,24,83.8,0.1,100,4.17,rain,0,0,30.6,11.2,113.4,1010,53.3,4.4,201.3,17.3,8,10,2024-11-19T06:24:22,2024-11-19T17:57:47,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,VOCL
wayanad,2024-11-20,31,24,27.1,34.4,24,28.9,22.9,78.8,0,0,0,rain,0,0,30.6,13,93.1,1009.5,52.2,3.4,183.5,15.9,8,10,2024-11-20T06:24:49,2024-11-20T17:57:49,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,VOCL
wayanad,2024-11-21,31,24,26.9,34.4,24,28.3,22.2,76.3,0.5,100,12.5,rain,0,0,22.7,13,134,1009.9,55.8,3.7,198,17.2,9,10,2024-11-21T06:25:17,2024-11-21T17:57:52,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,VOCL
wayanad,2024-11-22,32.2,23,27.2,38.2,23,29.6,23.5,81.4,0,0,0,,0,0,16.2,11.2,194.7,1009.6,37.1,4.7,264.3,22.8,9,10,2024-11-22T06:25:44,2024-11-22T17:57:56,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-23,31.5,24,27.4,37.7,24,29.9,23.8,81.8,0.2,100,8.33,rain,0,0,19.8,14.8,145.8,1010.3,59.6,4.7,185.7,16.1,8,10,2024-11-23T06:26:13,2024-11-23T17:58:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-24,32.9,23,27.3,37.5,23,29.6,23.3,79.9,0,0,0,,0,0,25.6,13,73.6,1010.3,43.5,4.4,241.9,20.8,9,10,2024-11-24T06:26:42,2024-11-24T17:58:08,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-25,32.1,23,27.3,37.8,23,29.4,23,78.7,0,0,0,,0,0,30.6,13,115,1009.3,43.1,4.7,155,13.1,6,10,2024-11-25T06:27:11,2024-11-25T17:58:15,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-26,31.1,24,26.8,35.4,24,28.4,22.7,78.6,0.2,100,8.33,rain,0,0,29.2,13,115.8,1008.7,63.9,4.7,142.5,12.3,7,10,2024-11-26T06:27:40,2024-11-26T17:58:24,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-27,30.8,23,26.4,35.2,23,28,23,82.7,0.1,100,4.17,rain,0,0,37.1,13,175.3,1007.9,62.9,4.4,161.9,14,7,10,2024-11-27T06:28:10,2024-11-27T17:58:34,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-28,32,23,27.1,35.2,23,28.2,21.5,73.9,0,0,0,,0,0,32.8,13,63.1,1007.2,36.1,5.1,240.3,20.7,9,10,2024-11-28T06:28:41,2024-11-28T17:58:44,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-29,32.5,22,26.8,34.8,22,27.7,19.7,66.7,0,0,0,,0,0,45.7,14.8,97.7,1007.3,40.2,5.5,203.1,17.6,7,10,2024-11-29T06:29:11,2024-11-29T17:58:56,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-11-30,31,20.6,26.6,35.1,20.6,28.4,22.1,76.8,0.2,100,8.33,rain,0,0,24.5,13,269.2,1007,65.4,5.5,124.7,10.8,6,10,2024-11-30T06:29:42,2024-11-30T17:59:09,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,remote,43317099999"
wayanad,2024-12-01,30,24,26.9,36.1,24,28.8,24,84.6,5.4,100,41.67,rain,0,0,22.3,22.3,292.6,1005.1,88.3,4.2,91.5,7.9,4,30,2024-12-01T06:30:14,2024-12-01T17:59:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999"
wayanad,2024-12-02,25.2,23,23.8,25.2,23,23.8,23.6,98.4,152,100,20.83,rain,0,0,16.9,16.6,276.3,1006.2,90.2,2.7,39.1,3.3,2,10,2024-12-02T06:30:45,2024-12-02T17:59:37,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-03,26.6,22.7,24.2,26.6,22.7,24.2,23.7,97.1,70,100,8.33,rain,0,0,28.8,11.2,89.8,1008.4,82.7,3.6,109.6,9.4,5,30,2024-12-03T06:31:17,2024-12-03T17:59:53,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-12-04,30.3,22.9,26.1,35.5,22.9,28.2,24.1,89.9,1.4,100,25,rain,0,0,20.9,14.8,139.4,1009.2,60.2,4.4,160.5,13.9,6,60,2024-12-04T06:31:49,2024-12-04T18:00:10,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
